uri:ID,:LABEL,preferredLabel,description,skillType,reuseLevel,status,collection,coverageLevel,code
http://data.europa.eu/esco/skill/2e5d8410-00fd-4c3e-87fa-7c72c0d235ba,GreenSkill,marine biology ,The study of marine living organisms and ecosystems and their interaction underwater.,knowledge,sector-specific,released,Green,high,GRN_2e5d8410-00fd-4c3e-87fa-7c72c0d235ba
http://data.europa.eu/esco/skill/2e77d381-df21-4f84-b3dd-6062be7ef4e1,GreenSkill,protect plants during pest control,Apply techniques to protect plants from dangerous chemicals used in pest control.,skill/competence,occupation-specific,released,Green,high,GRN_2e77d381-df21-4f84-b3dd-6062be7ef4e1
http://data.europa.eu/esco/skill/2eea3fd6-82ee-4334-8e36-62a0707cade1,GreenSkill,design building air tightness,Address the air tightness of the building as a part of energy conservation concept. Guide the design on air tightness towards the desired level of air tightness.,skill/competence,sector-specific,released,Green,high,GRN_2eea3fd6-82ee-4334-8e36-62a0707cade1
http://data.europa.eu/esco/skill/2f05d09d-7e91-423c-9210-19da0b0e34c6,GreenSkill,maintain irrigation controllers,"Maintain and program different types of irrigation controllers including mechanical, solar battery, digital and computer controlled systems. Maintain procedures for safe re-use of water, render efficient the irrigation systems and keep water bodies in good status.",skill/competence,sector-specific,released,Green,high,GRN_2f05d09d-7e91-423c-9210-19da0b0e34c6
http://data.europa.eu/esco/skill/2f4cdc7e-d98d-4e6c-9811-3dc28255c7ff,GreenSkill,social entreprise,"The business that uses its profits to reinvest in social missions, which have a social or environmental impact on the society.",knowledge,sector-specific,released,Green,high,GRN_2f4cdc7e-d98d-4e6c-9811-3dc28255c7ff
http://data.europa.eu/esco/skill/303c6ab0-21c3-4b09-ac77-d405936857d9,GreenSkill,sustainable installation materials,"The types of installation material which minimize the negative impact of the building and its construction on the external environment, throughout their whole life cycle.",knowledge,sector-specific,released,Green,high,GRN_303c6ab0-21c3-4b09-ac77-d405936857d9
http://data.europa.eu/esco/skill/30685aeb-512f-4517-adc8-63bdc1eefb8e,GreenSkill,design a solar heating system,"Design a solar thermal energy system. Calculate accurate heating demand of the building, calculate accurate domestic hot water demand in order to select the right capacity (kW, litres). Make a detailed design of the installation, principle, automatisation strategy, using available products and concepts. Determine and calculate external heating.",skill/competence,sector-specific,released,Green,high,GRN_30685aeb-512f-4517-adc8-63bdc1eefb8e
http://data.europa.eu/esco/skill/306d9964-2d32-4952-927a-e836bf7041ab,GreenSkill,natural fertilisers,The composition and action of natural/organic fertilisers such as mineral fertilisers or fertilisers from animal or plant sources.,knowledge,occupation-specific,released,Green,high,GRN_306d9964-2d32-4952-927a-e836bf7041ab
http://data.europa.eu/esco/skill/30783499-3872-4b14-9684-6217e98c6e1d,GreenSkill,discharge of collected waste,The procedures to be followed to discharge the collected waste safely and in the designated place for doing this. Waste incineration treatments are excluded.,knowledge,sector-specific,released,Green,high,GRN_30783499-3872-4b14-9684-6217e98c6e1d
http://data.europa.eu/esco/skill/30dce29d-0518-4f5d-aeb0-2b5b49e3afbe,GreenSkill,aquaponics,"The principles and techniques combining hydroponics and aquaculture to produce human food in a sustainable manner, based on the recirculation of water between fish-farming and plant-cultivation compartments. ",knowledge,sector-specific,released,Green,high,GRN_30dce29d-0518-4f5d-aeb0-2b5b49e3afbe
http://data.europa.eu/esco/skill/311832d1-1167-47c7-b613-fc64784ffeed,GreenSkill,describe electric drive system,"Describe the complete electric drive system with all components needed. These components are the inverter, the e-motor and other auxiliaries like the DC/DC converter, and chargers.",skill/competence,sector-specific,released,Green,high,GRN_311832d1-1167-47c7-b613-fc64784ffeed
http://data.europa.eu/esco/skill/31efacf9-6623-4d88-947a-34613ce3c468,GreenSkill,advise on tree issues,"Advise organisations or private individuals on planting, caring for, pruning or removing trees.",skill/competence,sector-specific,released,Green,high,GRN_31efacf9-6623-4d88-947a-34613ce3c468
http://data.europa.eu/esco/skill/3217dc52-af06-4f59-8938-3178733128c6,GreenSkill,hazards associated with loading dangerous goods,"The hazards implied with the transport of determined dangerous goods, and the emergency actions and handling procedures in case of accidents with the goods during their loading or transportation.",knowledge,cross-sector,released,Green,high,GRN_3217dc52-af06-4f59-8938-3178733128c6
http://data.europa.eu/esco/skill/32a76797-6235-4659-869f-c691ffd30463,GreenSkill,palaeoclimatology,"The field of science that studies climate changes during the entire history of Earth by collecting and analysing samples of elements such as rocks, ice, tree rings, and sediments.",knowledge,occupation-specific,released,Green,high,GRN_32a76797-6235-4659-869f-c691ffd30463
http://data.europa.eu/esco/skill/33784b61-bd86-4451-8a89-741ada5f8475,GreenSkill,maintain photovoltaic systems,"Perform maintenance tasks and repairs on systems which generate electrical energy through the conversion of light into electric currents, the photovoltaic effect. Ensure compliance with regulations, and correct installation of the photovoltaic power system.",skill/competence,sector-specific,released,Green,high,GRN_33784b61-bd86-4451-8a89-741ada5f8475
http://data.europa.eu/esco/skill/34147067-562c-4e5f-8dec-40972ccf29b6,GreenSkill,plants contribution to indoor climate and health conditions,The way different plants influence the indoor climate and what plants may cause allergy,knowledge,occupation-specific,released,Green,high,GRN_34147067-562c-4e5f-8dec-40972ccf29b6
http://data.europa.eu/esco/skill/3419fac9-575d-4492-a018-edff6f4dae26,GreenSkill,environmental legislation in agriculture and forestry,"Awareness on environmental legislation, policies, principles relevant for agriculture and forestry. Awareness of the impact on the environment of local agricultural procedures and practices. Means to adjust the production to new environmental regulations and policies.",knowledge,cross-sector,released,Green,high,GRN_3419fac9-575d-4492-a018-edff6f4dae26
http://data.europa.eu/esco/skill/347b6a67-59ad-4408-bb9c-cfa502867e24,GreenSkill,monitor forest health,Monitor forest health to make sure all necessary actions are taken by the forestry workers team.,skill/competence,sector-specific,released,Green,high,GRN_347b6a67-59ad-4408-bb9c-cfa502867e24
http://data.europa.eu/esco/skill/351cd749-498c-4ed3-9e38-58fc9bbf8f0e,GreenSkill,ensure compliance with noise standards,"Make sure that buildings, roads, air traffic, and events comply with local, national or international noise standards and regulations in order to minimise nuisance for the neighbouring residents.",skill/competence,cross-sector,released,Green,high,GRN_351cd749-498c-4ed3-9e38-58fc9bbf8f0e
http://data.europa.eu/esco/skill/36359101-4488-4859-83a8-9600d9faf3f2,GreenSkill,engage local communities in the management of natural protected areas,Build a relationship with the local community at the destination to minimise conflicts by supporting the economic growth of local tourism businesses and respecting local traditional practices. ,skill/competence,sector-specific,released,Green,high,GRN_36359101-4488-4859-83a8-9600d9faf3f2
http://data.europa.eu/esco/skill/36f3b02f-4511-4be9-a257-94f53513aa84,GreenSkill,develop fish health and welfare management plans,"Develop a plan which lists risks from outdoor factors, such as predators, and pests.",skill/competence,sector-specific,released,Green,high,GRN_36f3b02f-4511-4be9-a257-94f53513aa84
http://data.europa.eu/esco/skill/3727f0d3-da1b-4ce3-a9cb-efe6130fe41f,GreenSkill,assess contamination,Analyse evidence of contamination. Advise on how to decontaminate.,skill/competence,cross-sector,released,Green,high,GRN_3727f0d3-da1b-4ce3-a9cb-efe6130fe41f
http://data.europa.eu/esco/skill/37ba5509-9665-4947-a5ae-f124d5769473,GreenSkill,make paper slurry,Create paper slurry or pulp from recycled or used paper with water in mixers and blenders or other equipment. Add colors by adding papers in different colors.,skill/competence,occupation-specific,released,Green,high,GRN_37ba5509-9665-4947-a5ae-f124d5769473
http://data.europa.eu/esco/skill/389bd8c7-32c4-4a77-b07c-572fc210d247,GreenSkill,store contaminated materials,"Package and store materials which pose risks to health and safety due to contamination, and awaiting disposal or treatment, in a manner compliant with safety regulations.",skill/competence,sector-specific,released,Green,high,GRN_389bd8c7-32c4-4a77-b07c-572fc210d247
http://data.europa.eu/esco/skill/38f7be4a-f6af-4f1d-a972-8c51b27d2cea,GreenSkill,enforce park rules,"Enforce environmental laws and rules related to forest management. Forest rangers enforce local, state and national regulations as applied to forest usage and wildlife conservation. They perform safety inspections on campsites and investigate complaints.",skill/competence,occupation-specific,released,Green,high,GRN_38f7be4a-f6af-4f1d-a972-8c51b27d2cea
http://data.europa.eu/esco/skill/3936cc7d-d045-4eb0-b951-b862a072c0a2,GreenSkill,design indicators for food waste reduction,"Determine key performance indicators (KPI) for reducing food waste and managing in line with established standards. Oversee the evaluation of methods, equipment and costs for food waste prevention.",skill/competence,cross-sector,released,Green,high,GRN_3936cc7d-d045-4eb0-b951-b862a072c0a2
http://data.europa.eu/esco/skill/3955cd15-a1fa-4c16-99b4-c39cb17db21d,GreenSkill,protective measures against the introduction of organisms,"The national and international protective measures against the introduction of organisms, e.g. Council Directive 2000/29/EC, on protective measures against the introduction into the Community of organisms harmful to plants or plant products and against their spread within the Community.",knowledge,sector-specific,released,Green,high,GRN_3955cd15-a1fa-4c16-99b4-c39cb17db21d
http://data.europa.eu/esco/skill/395ace35-e463-4dc7-8181-c2dd43885107,GreenSkill,perform a feasibility study on heat pumps,"Perform the evaluation and assessment of the potential of a heat pump system. Realise a standardised study to determine costs and restrictions, and conduct research to support the process of decision making.",skill/competence,sector-specific,released,Green,high,GRN_395ace35-e463-4dc7-8181-c2dd43885107
http://data.europa.eu/esco/skill/397412dc-47c4-4580-82d0-15a9f9a86ea2,GreenSkill,design drainage well systems,"Design systems which are found in residential properties as well as in public properties such as on streets and public building rooftops, and which function to drain excess water from these areas. They function to aid in flood remediation, remove rain, and minimise risk from heavy storms, and subsequently transport the untreated water into nature.",skill/competence,sector-specific,released,Green,high,GRN_397412dc-47c4-4580-82d0-15a9f9a86ea2
http://data.europa.eu/esco/skill/3a2f0b3f-8203-466f-89f9-207316ade4da,GreenSkill,dispose of soldering waste,Collect and transport solder dross in special containers for hazardous waste.,skill/competence,occupation-specific,released,Green,high,GRN_3a2f0b3f-8203-466f-89f9-207316ade4da
http://data.europa.eu/esco/skill/3a519990-ae6c-4c8b-a827-2bf96d949940,GreenSkill,manage conservation of natural and cultural heritage ,"Use revenue from tourism activities and donations to fund and preserve natural protected areas and intangible cultural heritage such as crafts, songs and stories of communities.",skill/competence,sector-specific,released,Green,high,GRN_3a519990-ae6c-4c8b-a827-2bf96d949940
http://data.europa.eu/esco/skill/3a560dc4-ee2e-4437-b94f-c076a2b5f25e,GreenSkill,inspect water wells,Examine water wells for pollution and conformity with construction standards. Order well closures if necessary.,skill/competence,cross-sector,released,Green,high,GRN_3a560dc4-ee2e-4437-b94f-c076a2b5f25e
http://data.europa.eu/esco/skill/3b4f2a64-9884-4f3d-8020-44dc95919a7c,GreenSkill,design the insulation concept,"Design the details of insulation and solutions for thermal bridges. Choose the most appropriate material for insulation, considering the needs of the building.",skill/competence,sector-specific,released,Green,high,GRN_3b4f2a64-9884-4f3d-8020-44dc95919a7c
http://data.europa.eu/esco/skill/3bf93cf6-2b6f-46ad-b0ba-3b161379bac1,GreenSkill,perform selective demolition,"Demolish a structure, or part of it, using selective demolition. Identify the different materials in the building and assess their reusability and value. Remove any reusable materials without damaging them.",skill/competence,sector-specific,released,Green,high,GRN_3bf93cf6-2b6f-46ad-b0ba-3b161379bac1
http://data.europa.eu/esco/skill/3c1622fc-6c95-4b51-98da-1814ebe6e889,GreenSkill,geothermal energy systems,"Low temperature heating and high temperature cooling, generated by use of geothermal energy, and their contribution to energy performance.",knowledge,sector-specific,released,Green,high,GRN_3c1622fc-6c95-4b51-98da-1814ebe6e889
http://data.europa.eu/esco/skill/3d69b305-4051-4c1d-ba1e-d8c5b35e22db,GreenSkill,monitor manufacturing impact,"Check the impact of manufacturing machinery on the environment, analysing temperature levels, water quality and air pollution.",skill/competence,cross-sector,released,Green,high,GRN_3d69b305-4051-4c1d-ba1e-d8c5b35e22db
http://data.europa.eu/esco/skill/3d9873e5-7128-49d9-9048-f72b8ea4b29e,GreenSkill,manage forests,Develop forestry management plans by applying business methods and forestry principles in order to efficiently manage forest resources.,skill/competence,sector-specific,released,Green,high,GRN_3d9873e5-7128-49d9-9048-f72b8ea4b29e
http://data.europa.eu/esco/skill/3de6d427-546b-450b-97ba-d3d50eb274da,GreenSkill,operate water purifying equipment,"Operate and adjust equipment controls to purify and clarify water, process and treat wastewater, air and solids, recycle or discharge treated water, and generate power.",skill/competence,cross-sector,released,Green,high,GRN_3de6d427-546b-450b-97ba-d3d50eb274da
http://data.europa.eu/esco/skill/3dffcb35-26d4-4fee-8517-002f9e40508a,GreenSkill,integrate biogas energy in buildings,Design and calculate installations for heating and potable hot water (PWH) making use of biogas.,skill/competence,sector-specific,released,Green,high,GRN_3dffcb35-26d4-4fee-8517-002f9e40508a
http://data.europa.eu/esco/skill/3e25fd3e-2bcd-4320-9587-0aadf7fb93b1,GreenSkill,advise on soil and water protection,Advise on methods to protect soil and water sources against pollution such as  nitrate leaching which is responsible for soil erosion.,skill/competence,sector-specific,released,Green,high,GRN_3e25fd3e-2bcd-4320-9587-0aadf7fb93b1
http://data.europa.eu/esco/skill/3e37d714-4d65-416d-a138-46f7e2a98073,GreenSkill,design heat pump installations,"Design a heat pump system, including calculations of heat loss or transmission, needed capacity, mono- or bivalent, energy balances, and noise reduction.",skill/competence,sector-specific,released,Green,high,GRN_3e37d714-4d65-416d-a138-46f7e2a98073
http://data.europa.eu/esco/skill/3ecde258-d1c6-4d6a-bfa7-ec4c5e4fc700,GreenSkill,develop green compounding solutions,"Develop compounding solutions that employ biological instead of synthetic ingredients. Evaluate the potential for vegetable oils, fillers and polymers and their recent advancements.",skill/competence,occupation-specific,released,Green,high,GRN_3ecde258-d1c6-4d6a-bfa7-ec4c5e4fc700
http://data.europa.eu/esco/skill/3edfa33c-c644-4a9a-acd1-e82039daa663,GreenSkill,promote the use of sustainable transport,"Promote the use of sustainable transport to reduce the carbon footprint and noise and increase safety and efficiency of transport systems. Determine performance regarding the use of sustainable transport, set objectives for promoting the use of sustainable transport and propose environmentally friendly alternatives of transport. ",skill/competence,sector-specific,released,Green,high,GRN_3edfa33c-c644-4a9a-acd1-e82039daa663
http://data.europa.eu/esco/skill/3f82a026-8a37-4b54-9ebb-7702b66eeb24,GreenSkill,perform environmental investigations,"Perform environmental investigations as required, checking regulatory proceedings, possible legal actions or other types of complaint.",skill/competence,sector-specific,released,Green,high,GRN_3f82a026-8a37-4b54-9ebb-7702b66eeb24
http://data.europa.eu/esco/skill/4021ae85-8f3d-44e8-ac64-eeebac97f3ce,GreenSkill,understand game species,"Understan biology and ecology of relevant game specieis including game birds, deer, and fisheries.",knowledge,sector-specific,released,Green,high,GRN_4021ae85-8f3d-44e8-ac64-eeebac97f3ce
http://data.europa.eu/esco/skill/407b1474-7cfb-4538-823b-7667604f0267,GreenSkill,restore natural environment after drilling proofs,Restore drilling site to its natural environmental condition in the event that drilling will not take place.,skill/competence,occupation-specific,released,Green,high,GRN_407b1474-7cfb-4538-823b-7667604f0267
http://data.europa.eu/esco/skill/40f65a56-ccbe-4601-9f32-1cc6cdd24f28,GreenSkill,waste management,"The methods, materials and regulations used to collect, transport, treat and dispose of waste. This includes recycling and monitoring of waste disposal. It excludes procedures related to waste incineration.",knowledge,cross-sector,released,Green,high,GRN_40f65a56-ccbe-4601-9f32-1cc6cdd24f28
http://data.europa.eu/esco/skill/40fa39b5-0f69-432a-b5ea-b01b5d98649a,GreenSkill,dispose of hazardous waste,Dispose of dangerous materials such as chemical or radioactive substances according to environmental and to health and safety regulations.,skill/competence,cross-sector,released,Green,high,GRN_40fa39b5-0f69-432a-b5ea-b01b5d98649a
http://data.europa.eu/esco/skill/41168850-6e3f-4fc8-afd5-9337f0c66190,GreenSkill,assess environmental impact in aquaculture operations,"Measure the environmental impact of a company's aquaculture operations. Take into account factors such as quality of the sea and surface water, fish and sea plant habitats and risks regarding the quality of air, odour and noise.",skill/competence,sector-specific,released,Green,high,GRN_41168850-6e3f-4fc8-afd5-9337f0c66190
http://data.europa.eu/esco/skill/41de7eb8-be07-4822-ba85-b76e9b8d6e4e,GreenSkill,sustainable forest management,"The stewardship and use of forest lands in a way and at a rate that maintains their productivity, biodiversity, regeneration capacity, vitality and their potential to fulfil now and in the future relevant ecological, economic and social functions at local, national and global levels and that does not cause damage to other ecosystems.",knowledge,sector-specific,released,Green,high,GRN_41de7eb8-be07-4822-ba85-b76e9b8d6e4e
http://data.europa.eu/esco/skill/4300b453-9bcf-474c-9ee3-92ec2229720c,GreenSkill,global standards for sustainability reporting,"The global, standardised reporting framework that enable organisations to quantify and communicate about their environmental, social and governance impact.",knowledge,sector-specific,released,Green,high,GRN_4300b453-9bcf-474c-9ee3-92ec2229720c
http://data.europa.eu/esco/skill/442328a8-8a11-4e15-b80c-402a9bd5844d,GreenSkill,conduct research on climate processes,Conduct research on the characteristic events occurring in the atmosphere during the interactions and transformations of various atmospheric components and conditions.,skill/competence,cross-sector,released,Green,high,GRN_442328a8-8a11-4e15-b80c-402a9bd5844d
http://data.europa.eu/esco/skill/44493977-83c4-49e0-88b2-28435da57cd0,GreenSkill,minimise environmental impact on the surrounding area,"Minimise the waste of materials and dispose of debris correctly. Minimise the damage to plants, features and surrounding areas.",skill/competence,occupation-specific,released,Green,high,GRN_44493977-83c4-49e0-88b2-28435da57cd0
http://data.europa.eu/esco/skill/444d3725-902f-49aa-9363-7de405bb991d,GreenSkill,measure the impact of specific aquaculture activity,"Identify and measure the biological, physico-chemical impacts of specific aquaculture farm activity on the environment. Carry out all necessary tests, including collection and processing of samples for analysis.",skill/competence,sector-specific,released,Green,high,GRN_444d3725-902f-49aa-9363-7de405bb991d
http://data.europa.eu/esco/skill/44a4f189-7414-402c-9c1d-c85743f34d0c,GreenSkill,maintain recycling records,Maintain records and process facts and figures about type and volume of different recycling operations.,skill/competence,cross-sector,released,Green,high,GRN_44a4f189-7414-402c-9c1d-c85743f34d0c
http://data.europa.eu/esco/skill/44d5340c-45df-4478-9e55-2363342a7324,GreenSkill,design building retrofitting solutions,"Providing something with a component or feature not fitted during manufacture or adding something that it did not have when first constructed. used in relation to the installation of new building systems, such as heating systems, but it might also refer to the fabric of a building, for example, retrofitting insulation or double glazing. Design solutions to retrofit existing residential and commercial building space in order to upgrade their performance, for example by reducing energy and water usage. Evaluate the range of retrofit technologies available and select the more suitable ones based on the characteristics of the building.",skill/competence,sector-specific,released,Green,high,GRN_44d5340c-45df-4478-9e55-2363342a7324
http://data.europa.eu/esco/skill/450aeb6d-5f23-4e08-b088-3bbefbfb9f2d,GreenSkill,aquatic ecology,"Aquatic ecology is the study of aquatic organisms, how they interact, where they live, and what they do.",knowledge,cross-sector,released,Green,high,GRN_450aeb6d-5f23-4e08-b088-3bbefbfb9f2d
http://data.europa.eu/esco/skill/4562497f-836c-415a-b5ce-4ec3b5766d09,GreenSkill,propose alternative rubber compound ingredients,Identify potentially toxic ingredients inside rubber compounds and propose alternative ingredients or compounds with similar functionality.,skill/competence,occupation-specific,released,Green,high,GRN_4562497f-836c-415a-b5ce-4ec3b5766d09
http://data.europa.eu/esco/skill/456f68b4-ca28-4029-a67f-7813b2c6cb4d,GreenSkill,food ethics,"Set of ethical values and principles that guide the production, distribution, and consumption of food. It embraces a broad range of matters, including food safety, environmental sustainability, cultural sensivity , fair labour practices, animal welfare, and social responsibility. Food ethics can encompass collective and individual responsibility.",knowledge,sector-specific,released,Green,high,GRN_456f68b4-ca28-4029-a67f-7813b2c6cb4d
http://data.europa.eu/esco/skill/458d8ab9-a385-4e78-9638-1c3f9ce3c586,GreenSkill,dispose of chemicals,Dispose of chemicals and treatments safely according to site waste management procedures.,skill/competence,sector-specific,released,Green,high,GRN_458d8ab9-a385-4e78-9638-1c3f9ce3c586
http://data.europa.eu/esco/skill/45b2a257-1c28-4c84-bc71-a4871e398c54,GreenSkill,research locations for wind farms,"Perform research on-site and using a wind atlas in order to evaluate different locations which could be suitable for the construction of groups of wind turbines, as well as perform follow-up research on the location in order to aid in the development of construction plans.",skill/competence,sector-specific,released,Green,high,GRN_45b2a257-1c28-4c84-bc71-a4871e398c54
http://data.europa.eu/esco/skill/45b79278-465a-4eed-8809-369318bab119,GreenSkill,develop site remediation strategies,Conduct field studies and and provide advice on areas with polluted soil or groundwater at industrial sites and mining sites. Devise methods to store excavated soil. Develop strategies to rehabilitate exhausted mining sites back into a natural state.,skill/competence,sector-specific,released,Green,high,GRN_45b79278-465a-4eed-8809-369318bab119
http://data.europa.eu/esco/skill/46454506-fb7c-4ad7-84e0-d4a6a5589ea1,GreenSkill,zero-energy building design,The design and building principle whereby the net amount of energy used by the building equals the amount of renewable energy created by the building itself. The concept refers to self-sustaining constructions.,knowledge,sector-specific,released,Green,high,GRN_46454506-fb7c-4ad7-84e0-d4a6a5589ea1
http://data.europa.eu/esco/skill/467cfa0a-f6d8-4f07-a770-11d2ea3546cd,GreenSkill,reduce tanning emissions,Adjust the formulation of finishing operation according to each type of leather market destination avoiding reduce volatile organic compounds (VOC) emissions.,skill/competence,sector-specific,released,Green,high,GRN_467cfa0a-f6d8-4f07-a770-11d2ea3546cd
http://data.europa.eu/esco/skill/469e19ed-a0bd-445a-ae2d-4ba9430e296b,GreenSkill,promote sustainability,"Promote the concept of sustainability to the public, colleagues and fellow professionals through speeches, guided tours, displays and workshops.",skill/competence,cross-sector,released,Green,high,GRN_469e19ed-a0bd-445a-ae2d-4ba9430e296b
http://data.europa.eu/esco/skill/47d491a9-f7c0-4b13-a10f-983d3aa0113e,GreenSkill,safety engineering,"The study of the risks associated with engineered designs and systems, accident prevention as well as the safety benefits of reducing deaths and injuries. The discipline focuses on analysing and mitigating potential hazards in engineering processes.",knowledge,cross-sector,released,Green,high,GRN_47d491a9-f7c0-4b13-a10f-983d3aa0113e
http://data.europa.eu/esco/skill/492214f5-5bfd-4f2a-9a48-c36240ce100d,GreenSkill,follow an environmental friendly policy while processing food,"Assure an environmental-friendly policy when working with natural resources like meat, fruits and vegetables. This means handling resources in the most efficient and nature-friendly way while trying to minimalise pressure on the ecosystem.",skill/competence,sector-specific,released,Green,high,GRN_492214f5-5bfd-4f2a-9a48-c36240ce100d
http://data.europa.eu/esco/skill/49298916-2090-4b08-ac57-5cfedaa5af36,GreenSkill,reduce environmental impact of footwear manufacturing,Assess the environmental impact of footwear manufacture and minimise environmental risks. Reduce environmentally harmful work practices in different stages of the footwear manufacturing.,skill/competence,sector-specific,released,Green,high,GRN_49298916-2090-4b08-ac57-5cfedaa5af36
http://data.europa.eu/esco/skill/4aba6668-6118-4953-804b-869cef94422a,GreenSkill,dispose of non-hazardous waste,Dispose of waste materials which pose no risk to health and safety in a manner which complies with recycling and waste management procedures except for waste incineration.,skill/competence,cross-sector,released,Green,high,GRN_4aba6668-6118-4953-804b-869cef94422a
http://data.europa.eu/esco/skill/4b5f0aeb-875b-4afb-befc-2465b45602d8,GreenSkill,inspect recycling procedures,"Inspect the implementation of waste management and recycling procedures in an organisation, and the applicable legislation, in order to ensure compliance.",skill/competence,sector-specific,released,Green,high,GRN_4b5f0aeb-875b-4afb-befc-2465b45602d8
http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4,GreenSkill,adopt ways to reduce negative impact of consumption,"Apply principles, policies and regulations aimed at environmental sustainability, including the reduction of waste, energy and water consumption, the reuse and recycling of products, and the engagement in the sharing economy.",skill/competence,transversal,released,Green,high,GRN_4c3ab565-747c-4db3-8c47-79e8d6f98cf4
http://data.europa.eu/esco/skill/4c4235a9-a1fb-403f-a173-37d9297c218c,GreenSkill,recycle livestock manure,Apply livestock manure management techniques at appropriate application windows to recycle livestock manure as organic nutrients for soil and lower the impact on the environment.,skill/competence,sector-specific,released,Green,high,GRN_4c4235a9-a1fb-403f-a173-37d9297c218c
http://data.europa.eu/esco/skill/4c5fed97-939f-4050-adc0-7adaf15065e5,GreenSkill,plan water resource development,Monitor rainfall and the use of water in order to organise water resource development.,skill/competence,occupation-specific,released,Green,high,GRN_4c5fed97-939f-4050-adc0-7adaf15065e5
http://data.europa.eu/esco/skill/4ca83b9d-afa0-49f8-b7af-e4e6a42ad299,GreenSkill,crop production principles,"Principles in growing crops, the natural cycle, nursing of nature, growth conditions and principles of organic and sustainable production. Quality criterias and requirements of seeds, plants and crop.",knowledge,sector-specific,released,Green,high,GRN_4ca83b9d-afa0-49f8-b7af-e4e6a42ad299
http://data.europa.eu/esco/skill/4d032f82-6279-48e6-9892-116440a071e3,GreenSkill,advise on pollution prevention,Advise individuals and organisations on the development and implementation of actions which aid in the prevention of pollution and its related risks.,skill/competence,cross-sector,released,Green,high,GRN_4d032f82-6279-48e6-9892-116440a071e3
http://data.europa.eu/esco/skill/4e09e2d2-e317-47d2-bf5e-1d6c66be3efc,GreenSkill,energy performance of buildings,Factors that contribute to lower energy consumption of buildings. Building and renovation techniques used to achieve this. Legislation and procedures regarding energy performance of buildings.,knowledge,cross-sector,released,Green,high,GRN_4e09e2d2-e317-47d2-bf5e-1d6c66be3efc
http://data.europa.eu/esco/skill/4e0a7f6e-b546-4cc6-9f8b-53e4fa31a426,GreenSkill,design smart grids ,"Design and calculate the smart grid system, based on heat load, duration curves, energy simulations etc.",skill/competence,sector-specific,released,Green,high,GRN_4e0a7f6e-b546-4cc6-9f8b-53e4fa31a426
http://data.europa.eu/esco/skill/4e0ba879-1cf3-4260-822b-2c2e3cc5e269,GreenSkill,install onshore wind energy systems,"Install systems which generate electrical energy through onshore wind energy technologies. Set the turbines on the foundations, complete electric connection, and connect the grids of the wind farm. ",skill/competence,occupation-specific,released,Green,high,GRN_4e0ba879-1cf3-4260-822b-2c2e3cc5e269
http://data.europa.eu/esco/skill/4e6cfb60-9579-4822-8a5e-424bc0c8835c,GreenSkill,animal welfare,"Universally recognized animal welfare needs as applied to species, situation and occupation. These are:

 
	 need for a suitable environment 
	 need for a suitable diet 
	 need to be able to exhibit normal behaviour patterns 
	 need to be housed with, or apart, from other animals 
	 need to be protected from pain, suffering, injury and disease. 
 
",knowledge,cross-sector,released,Green,high,GRN_4e6cfb60-9579-4822-8a5e-424bc0c8835c
http://data.europa.eu/esco/skill/4e87c852-602a-4a0e-b8d8-20709ce14ac5,GreenSkill,assess the life cycle of resources,"Evaluate the use and possible recycling of raw materials in the whole product life cycle. Consider applicable regulations, such as the European Commission's Circular Economy Policy Package.",skill/competence,sector-specific,released,Green,high,GRN_4e87c852-602a-4a0e-b8d8-20709ce14ac5
http://data.europa.eu/esco/skill/4ee4ed1d-dc38-48e0-a9e6-a6b64f316ea6,GreenSkill,water policies,"The framework of policies, strategies, institutions, and regulations concerning water.",knowledge,cross-sector,released,Green,high,GRN_4ee4ed1d-dc38-48e0-a9e6-a6b64f316ea6
http://data.europa.eu/esco/skill/4efb00d2-e8b3-4d13-8ab7-70bc7a0a8af9,GreenSkill,investigate microclimates for buildings,"Investigate appropriate solutions concerning microclimate conditions for buildings to ensure responsible energy consumption and thermal comfort. Consider passive design strategies such as daylight, passive cooling, natural cooling, thermal mass, solar heating, and others.",skill/competence,sector-specific,released,Green,high,GRN_4efb00d2-e8b3-4d13-8ab7-70bc7a0a8af9
http://data.europa.eu/esco/skill/4f21fbb3-5b34-42b3-a6aa-46c24f1a2a83,GreenSkill,monitor tree health,"Monitor trees for pests and diseases, aiming to improve their health.",skill/competence,sector-specific,released,Green,high,GRN_4f21fbb3-5b34-42b3-a6aa-46c24f1a2a83
http://data.europa.eu/esco/skill/4f499e02-2983-40c5-a493-c720e6b03b23,GreenSkill,provide information on hydrogen,"Provide organisations and individuals searching for alternative energy fuels information on costs, benefits, and negative aspects of the use of hydrogen. Inform about what one must take into account when considering the implementation of hydrogen solutions.",skill/competence,sector-specific,released,Green,high,GRN_4f499e02-2983-40c5-a493-c720e6b03b23
http://data.europa.eu/esco/skill/4fb7f781-9362-426a-9eb6-65c360f83e31,GreenSkill,perform cleaning activities in an environmentally friendly way,"Undertake all cleaning duties in a manner which minimises environmental damage, follow methods that lessen pollution and wastage of resources.",skill/competence,cross-sector,released,Green,high,GRN_4fb7f781-9362-426a-9eb6-65c360f83e31
